,f1,f2,cor
19657,android.permission.FLASHLIGHT,android.permission.READ_SYNC_SETTINGS,0.1939315200929316
19658,android.permission.CAMERA,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,0.19403792724082605
19659,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,0.19412759850051112
19660,android.permission.RECEIVE_BOOT_COMPLETED,android.hardware.touchscreen,0.19428262894707984
19661,android.permission.READ_SMS,android.permission.CHANGE_WIFI_STATE,0.19443792894202486
19662,com.android.launcher.permission.UNINSTALL_SHORTCUT,android.permission.FLASHLIGHT,0.19446714931028908
19663,android.permission.WRITE_APN_SETTINGS,android.permission.ACCESS_NETWORK_STATE,0.19466783138373758
19664,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,0.19501392293437778
19665,android.hardware.location.network,android.hardware.faketouch,0.19506421872025131
19666,android.permission.BRICK,android.permission.HARDWARE_TEST,0.19514508484793017
19667,android.permission.CHANGE_WIFI_MULTICAST_STATE,android.permission.HARDWARE_TEST,0.19514508484793017
19668,android.permission.ACCOUNT_MANAGER,android.permission.HARDWARE_TEST,0.19514508484793033
19669,android.permission.CLEAR_APP_USER_DATA,android.permission.HARDWARE_TEST,0.1951450848479307
19670,android.permission.MASTER_CLEAR,android.permission.HARDWARE_TEST,0.1951450848479307
19671,android.permission.READ_CALL_LOG,android.permission.SYSTEM_ALERT_WINDOW,0.19523107043938034
19672,android.permission.READ_EXTERNAL_STORAGE,android.hardware.location.gps,0.19548673134475097
19673,android.permission.WRITE_CALL_LOG,android.permission.ACCESS_DOWNLOAD_MANAGER_ADVANCED,0.1961319782273919
19674,android.permission.WRITE_EXTERNAL_STORAGE,android.hardware.location.gps,0.1963718621000539
19675,android.permission.DELETE_CACHE_FILES,com.android.launcher.permission.INSTALL_SHORTCUT,0.19712880588914486
19676,android.permission.WRITE_CALENDAR,com.android.browser.permission.READ_HISTORY_BOOKMARKS,0.1971985216775687
19677,android.permission.CHANGE_NETWORK_STATE,android.permission.WRITE_SYNC_SETTINGS,0.1972401537406509
19678,android.permission.SEND_SMS,android.permission.WRITE_SECURE_SETTINGS,0.19728393883586937
19679,android.permission.READ_PHONE_STATE,android.permission.WRITE_SMS,0.1973133823261931
19680,android.permission.BATTERY_STATS,android.permission.SET_PREFERRED_APPLICATIONS,0.1973373931958424
19681,android.permission.RECEIVE_BOOT_COMPLETED,com.android.alarm.permission.SET_ALARM,0.19762693143310736
19682,android.permission.BROADCAST_SMS,android.permission.PERSISTENT_ACTIVITY,0.19785695151352833
19683,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.KILL_BACKGROUND_PROCESSES,0.19801528222012374
19684,android.permission.WRITE_APN_SETTINGS,android.permission.SET_WALLPAPER_HINTS,0.19805336185319755
19685,com.android.browser.permission.READ_HISTORY_BOOKMARKS,android.permission.FLASHLIGHT,0.19807641899565648
19686,android.permission.SEND_SMS,android.hardware.touchscreen.multitouch.distinct,0.19812387194254427
19687,android.permission.UPDATE_DEVICE_STATS,android.permission.WAKE_LOCK,0.1983506496212096
19688,android.permission.KILL_BACKGROUND_PROCESSES,android.permission.FORCE_STOP_PACKAGES,0.19843754704738292
19689,android.permission.READ_CALL_LOG,android.permission.WAKE_LOCK,0.19845020969398408
19690,android.permission.RECEIVE_BOOT_COMPLETED,android.hardware.touchscreen.multitouch.distinct,0.1984640592020581
19691,android.permission.GET_ACCOUNTS,android.permission.BATTERY_STATS,0.1985428598178822
19692,android.permission.SEND_SMS,android.permission.DISABLE_KEYGUARD,0.19855135322875628
19693,android.permission.WRITE_SMS,android.permission.VIBRATE,0.19857599711733256
19694,android.permission.CAMERA,android.permission.READ_CONTACTS,0.1986991362201158
19695,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.WAKE_LOCK,0.19876628938525448
19696,android.permission.FLASHLIGHT,com.android.browser.permission.WRITE_HISTORY_BOOKMARKS,0.19889732307427832
19697,android.permission.READ_EXTERNAL_STORAGE,android.hardware.screen.portrait,0.19899426343921667
19698,android.permission.READ_CALENDAR,android.permission.READ_LOGS,0.1994511613723555
19699,android.permission.READ_CALENDAR,android.permission.ACCESS_MOCK_LOCATION,0.19945212736388812
19700,android.permission.READ_CONTACTS,android.permission.WAKE_LOCK,0.19946136826501762
19701,android.permission.RECEIVE_WAP_PUSH,android.permission.WRITE_CALENDAR,0.19967802018480818
19702,android.permission.CHANGE_NETWORK_STATE,android.permission.ACCESS_NETWORK_STATE,0.1997294923508299
19703,android.permission.CAMERA,android.permission.FLASHLIGHT,0.1998220202647327
19704,android.permission.WRITE_EXTERNAL_STORAGE,android.hardware.screen.portrait,0.20026513921795766
19705,android.permission.WRITE_SETTINGS,android.permission.EXPAND_STATUS_BAR,0.2003586631382946
19706,android.permission.KILL_BACKGROUND_PROCESSES,android.permission.READ_SYNC_SETTINGS,0.20036841965949076
19707,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,android.permission.VIBRATE,0.2005559889216861
19708,android.permission.READ_CONTACTS,android.hardware.camera,0.20062084623173457
19709,android.permission.SYSTEM_ALERT_WINDOW,android.permission.GET_TASKS,0.20144415481463646
19710,android.permission.GET_ACCOUNTS,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,0.2014832450165092
19711,android.permission.WRITE_SETTINGS,android.permission.SET_WALLPAPER_HINTS,0.2015630458057108
19712,android.hardware.location,android.hardware.faketouch,0.20167145720399215
19713,android.permission.BLUETOOTH_ADMIN,android.permission.WRITE_SMS,0.20237291337781954
19714,android.permission.USE_CREDENTIALS,android.permission.CALL_PRIVILEGED,0.20308660333940487
19715,android.permission.USE_CREDENTIALS,android.permission.ACCESS_SURFACE_FLINGER,0.20308660333940504
19716,android.permission.ACCESS_SURFACE_FLINGER,android.permission.REBOOT,0.2030866033394052
19717,android.permission.ACCESS_SURFACE_FLINGER,android.permission.INJECT_EVENTS,0.20308660333940526
19718,android.permission.CALL_PRIVILEGED,android.permission.REBOOT,0.20308660333940537
19719,android.permission.ACCESS_CHECKIN_PROPERTIES,android.permission.BROADCAST_WAP_PUSH,0.20311381028633335
19720,android.permission.MANAGE_ACCOUNTS,android.permission.MOUNT_FORMAT_FILESYSTEMS,0.20311381028633343
19721,android.permission.MANAGE_ACCOUNTS,android.permission.FACTORY_TEST,0.20311381028633346
19722,android.permission.BROADCAST_WAP_PUSH,android.permission.MOUNT_FORMAT_FILESYSTEMS,0.20311381028633346
19723,android.permission.BROADCAST_WAP_PUSH,android.permission.BIND_APPWIDGET,0.20311381028633346
19724,android.permission.BROADCAST_WAP_PUSH,android.permission.FACTORY_TEST,0.20311381028633346
19725,android.permission.ACCESS_CHECKIN_PROPERTIES,android.permission.MANAGE_ACCOUNTS,0.20311381028633405
19726,android.permission.MANAGE_ACCOUNTS,android.permission.BIND_APPWIDGET,0.20311381028633418
19727,android.permission.READ_EXTERNAL_STORAGE,android.hardware.touchscreen,0.20316845869885267
19728,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,android.permission.ACCESS_WIFI_STATE,0.20326972536057247
19729,android.permission.READ_SYNC_STATS,android.permission.GLOBAL_SEARCH,0.2034958593199814
19730,android.permission.GLOBAL_SEARCH,android.permission.DUMP,0.2034958593199814
19731,android.permission.SET_DEBUG_APP,android.permission.GLOBAL_SEARCH,0.2034958593199814
19732,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.GLOBAL_SEARCH,0.2034958593199814
19733,android.permission.CHANGE_COMPONENT_ENABLED_STATE,android.permission.DUMP,0.2034958593199816
19734,android.permission.CHANGE_COMPONENT_ENABLED_STATE,android.permission.SET_DEBUG_APP,0.2034958593199816
19735,android.permission.CHANGE_COMPONENT_ENABLED_STATE,android.permission.AUTHENTICATE_ACCOUNTS,0.2034958593199816
19736,android.permission.CHANGE_COMPONENT_ENABLED_STATE,android.permission.READ_SYNC_STATS,0.2034958593199816
19737,android.permission.WRITE_SMS,android.permission.WAKE_LOCK,0.20353226029963986
19738,android.permission.READ_CALL_LOG,android.permission.RECEIVE_BOOT_COMPLETED,0.20362892758258627
19739,android.permission.ACCESS_COARSE_LOCATION,android.hardware.faketouch,0.20418770178353912
19740,android.permission.GET_ACCOUNTS,android.permission.CONTROL_LOCATION_UPDATES,0.2041912216066464
19741,android.permission.RECEIVE_MMS,android.permission.CHANGE_NETWORK_STATE,0.20431346291963684
19742,android.permission.BROADCAST_STICKY,android.permission.KILL_BACKGROUND_PROCESSES,0.20432654942616146
19743,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,0.20441774345564687
19744,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,android.hardware.wifi,0.20464140657993823
19745,android.permission.SEND_SMS,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,0.20478315786068807
19746,android.permission.WRITE_EXTERNAL_STORAGE,android.hardware.touchscreen,0.20490733922761142
19747,android.permission.FLASHLIGHT,android.hardware.camera.autofocus,0.20519430516245565
19748,android.permission.SEND_SMS,com.android.alarm.permission.SET_ALARM,0.2053630773755597
19749,android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,0.20537609140032353
19750,android.permission.SEND_SMS,android.permission.INSTALL_PACKAGES,0.20577096154560176
19751,android.permission.READ_EXTERNAL_STORAGE,android.hardware.location,0.20597391857617442
19752,android.permission.READ_SMS,android.hardware.screen.landscape,0.20597918626870274
19753,android.permission.BLUETOOTH_ADMIN,android.permission.BIND_ACCESSIBILITY_SERVICE,0.20604603699027124
19754,android.permission.READ_SMS,android.hardware.faketouch,0.20615372022363393
19755,android.permission.WRITE_SMS,android.hardware.wifi,0.20625781746773042
19756,android.permission.DEVICE_POWER,android.permission.STATUS_BAR,0.20638771240168616
19757,android.permission.WRITE_SETTINGS,android.permission.GET_PACKAGE_SIZE,0.20642701265955396
19758,android.permission.READ_CONTACTS,android.permission.RESTART_PACKAGES,0.20667437213129947
19759,android.permission.FLASHLIGHT,android.hardware.camera,0.2067885641417491
19760,android.permission.WRITE_EXTERNAL_STORAGE,android.hardware.location,0.20700310686330187
19761,android.permission.WRITE_SMS,android.permission.ACCESS_WIFI_STATE,0.20702517535608042
19762,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.BROADCAST_PACKAGE_REMOVED,0.2070459790017956
19763,android.permission.BIND_ACCESSIBILITY_SERVICE,android.hardware.bluetooth,0.20720343525264104
19764,android.permission.BLUETOOTH,android.permission.VIBRATE,0.20743076879344896
19765,android.permission.BIND_WALLPAPER,android.software.live_wallpaper,0.207586194385822
19766,android.permission.BROADCAST_STICKY,android.hardware.microphone,0.2080563638496962
19767,android.permission.READ_CONTACTS,android.permission.EXPAND_STATUS_BAR,0.2081376526055533
19768,android.permission.MANAGE_ACCOUNTS,android.permission.KILL_BACKGROUND_PROCESSES,0.20868040013444672
19769,com.android.launcher.permission.UNINSTALL_SHORTCUT,android.permission.ACCESS_NETWORK_STATE,0.20879140763967352
19770,android.permission.SEND_SMS,android.hardware.touchscreen.multitouch,0.2090862556977713
19771,android.permission.READ_EXTERNAL_STORAGE,android.hardware.location.network,0.20928897794873688
19772,android.permission.WRITE_CONTACTS,android.permission.SEND_DOWNLOAD_COMPLETED_INTENTS,0.2093071140001059
19773,android.permission.RECORD_AUDIO,android.permission.BROADCAST_STICKY,0.20933667570282574
19774,android.permission.GET_TASKS,android.permission.CLEAR_APP_CACHE,0.20935759385326447
19775,android.permission.WRITE_CALENDAR,android.permission.ACCESS_CACHE_FILESYSTEM,0.20961609042183166
19776,android.permission.READ_CALENDAR,android.permission.GET_ACCOUNTS,0.20976676406790554
19777,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.BROADCAST_STICKY,0.21008951536979176
19778,android.permission.RECEIVE_BOOT_COMPLETED,android.hardware.touchscreen.multitouch,0.21017025968035039
19779,android.permission.WRITE_EXTERNAL_STORAGE,android.hardware.location.network,0.21024526810602945
19780,android.permission.GET_PACKAGE_SIZE,android.permission.WRITE_SMS,0.21041056651642198
19781,android.permission.ACCESS_FINE_LOCATION,android.permission.PROCESS_OUTGOING_CALLS,0.21058887080591565
19782,android.permission.PROCESS_OUTGOING_CALLS,android.hardware.location.gps,0.2105888708059161
19783,android.permission.ACCESS_MOCK_LOCATION,android.permission.SET_PREFERRED_APPLICATIONS,0.21070989975591845
19784,android.permission.INSTALL_PACKAGES,android.permission.WAKE_LOCK,0.21116381693971312
19785,android.permission.WRITE_SETTINGS,android.permission.RESTART_PACKAGES,0.211630814821422
19786,android.permission.WRITE_SECURE_SETTINGS,android.permission.INJECT_EVENTS,0.2120866319021064
19787,android.permission.VIBRATE,com.android.launcher.permission.INSTALL_SHORTCUT,0.21210138413978538
19788,android.permission.BRICK,android.permission.BROADCAST_PACKAGE_REMOVED,0.21231645681387382
19789,android.permission.CHANGE_WIFI_MULTICAST_STATE,android.permission.BROADCAST_PACKAGE_REMOVED,0.21231645681387387
19790,android.permission.CLEAR_APP_USER_DATA,android.permission.BROADCAST_PACKAGE_REMOVED,0.2123164568138742
19791,android.permission.MASTER_CLEAR,android.permission.BROADCAST_PACKAGE_REMOVED,0.2123164568138742
19792,android.permission.ACCOUNT_MANAGER,android.permission.BROADCAST_PACKAGE_REMOVED,0.2123164568138744
19793,android.permission.BLUETOOTH,android.permission.WRITE_SMS,0.2124853473980482
19794,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.STATUS_BAR,0.21260163642069077
19795,android.permission.READ_SYNC_STATS,android.permission.STATUS_BAR,0.21260163642069077
19796,android.permission.STATUS_BAR,android.permission.DUMP,0.21260163642069077
19797,android.permission.SET_DEBUG_APP,android.permission.STATUS_BAR,0.21260163642069077
19798,android.permission.VIBRATE,android.hardware.bluetooth,0.2128099104260248
19799,android.permission.READ_CONTACTS,android.permission.DISABLE_KEYGUARD,0.21290433158834313
19800,android.permission.READ_EXTERNAL_STORAGE,android.hardware.touchscreen.multitouch.distinct,0.21301009985806243
19801,android.permission.BROADCAST_WAP_PUSH,android.permission.WRITE_SECURE_SETTINGS,0.21324886822832614
19802,android.permission.READ_LOGS,android.permission.READ_FRAME_BUFFER,0.21334721292250974
19803,android.permission.READ_CALL_LOG,android.permission.EXPAND_STATUS_BAR,0.21337734344035442
19804,android.permission.WRITE_SMS,android.hardware.bluetooth,0.21354322709453066
19805,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_SMS,0.21394278276508263
19806,android.permission.WRITE_CALL_LOG,android.permission.SEND_DOWNLOAD_COMPLETED_INTENTS,0.21429145759428228
19807,android.permission.RECEIVE_SMS,android.hardware.faketouch,0.21429713330592812
19808,android.permission.SEND_SMS,android.hardware.touchscreen,0.21430666460836628
19809,android.permission.READ_PHONE_STATE,android.permission.WAKE_LOCK,0.21433716076813053
19810,android.permission.WRITE_CALENDAR,android.permission.READ_CONTACTS,0.214491147852641
19811,android.permission.WRITE_CONTACTS,android.permission.WRITE_SYNC_SETTINGS,0.2145374722041201
19812,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WRITE_SMS,0.21455279579360528
19813,android.permission.PROCESS_OUTGOING_CALLS,android.permission.INJECT_EVENTS,0.21468567064209507
19814,android.permission.ACCESS_MOCK_LOCATION,android.permission.WRITE_SYNC_SETTINGS,0.2148630335136408
19815,android.permission.WRITE_EXTERNAL_STORAGE,android.hardware.touchscreen.multitouch.distinct,0.215002062559209
19816,android.permission.READ_EXTERNAL_STORAGE,android.permission.INSTALL_PACKAGES,0.21568449903789358
19817,com.android.launcher.permission.UNINSTALL_SHORTCUT,android.permission.SET_WALLPAPER,0.2159352110118636
19818,android.permission.READ_CALL_LOG,android.permission.RESTART_PACKAGES,0.21598695103195717
19819,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.INSTALL_PACKAGES,0.21613582982911797
19820,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,0.2164390722736604
19821,android.hardware.screen.portrait,android.hardware.wifi,0.2166890943236992
19822,android.permission.ACCESS_WIFI_STATE,android.hardware.screen.portrait,0.21694300574696335
19823,android.permission.ACCESS_WIFI_STATE,android.hardware.faketouch,0.21717840568320396
19824,android.permission.SUBSCRIBED_FEEDS_READ,android.permission.FACTORY_TEST,0.21728386937269167
19825,android.permission.SUBSCRIBED_FEEDS_READ,android.permission.MOUNT_FORMAT_FILESYSTEMS,0.21728386937269167
19826,android.permission.ACCESS_CHECKIN_PROPERTIES,android.permission.REORDER_TASKS,0.21728386937269212
19827,android.permission.ACCESS_CHECKIN_PROPERTIES,android.permission.INTERNAL_SYSTEM_WINDOW,0.21728386937269212
19828,android.permission.ACCESS_CHECKIN_PROPERTIES,android.permission.SUBSCRIBED_FEEDS_READ,0.2172838693726923
19829,android.permission.REORDER_TASKS,android.permission.BIND_APPWIDGET,0.2172838693726924
19830,android.permission.INTERNAL_SYSTEM_WINDOW,android.permission.BIND_APPWIDGET,0.2172838693726924
19831,android.permission.SUBSCRIBED_FEEDS_READ,android.permission.BIND_APPWIDGET,0.21728386937269245
19832,android.permission.INTERNAL_SYSTEM_WINDOW,android.permission.FACTORY_TEST,0.21728386937269262
19833,android.permission.REORDER_TASKS,android.permission.FACTORY_TEST,0.21728386937269262
19834,android.permission.INTERNAL_SYSTEM_WINDOW,android.permission.MOUNT_FORMAT_FILESYSTEMS,0.21728386937269303
19835,android.permission.REORDER_TASKS,android.permission.MOUNT_FORMAT_FILESYSTEMS,0.21728386937269303
19836,android.permission.READ_SMS,android.permission.READ_PHONE_STATE,0.21736405064754627
19837,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE,0.21740246773549995
19838,android.permission.RECEIVE_SMS,android.permission.CALL_PHONE,0.21741565946595426
19839,com.android.browser.permission.READ_HISTORY_BOOKMARKS,android.software.live_wallpaper,0.21754487694812147
19840,android.hardware.faketouch,android.hardware.wifi,0.217688464485112
19841,android.permission.BLUETOOTH,android.permission.BATTERY_STATS,0.21771983888142438
19842,com.android.alarm.permission.SET_ALARM,android.hardware.screen.portrait,0.21792752598814957
19843,android.permission.SYSTEM_ALERT_WINDOW,android.permission.CHANGE_WIFI_STATE,0.2184467343807148
19844,android.permission.ACCESS_MOCK_LOCATION,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,0.2185405898180856
19845,android.permission.GET_ACCOUNTS,com.android.launcher.permission.UNINSTALL_SHORTCUT,0.21920989350728903
19846,android.permission.RECEIVE_SMS,com.android.launcher.permission.UNINSTALL_SHORTCUT,0.21926302014668053
19847,android.permission.READ_CALL_LOG,android.permission.WRITE_CALENDAR,0.21982828237351046
19848,android.permission.WRITE_CALL_LOG,android.permission.WRITE_SYNC_SETTINGS,0.21996850411865948
19849,android.permission.READ_EXTERNAL_STORAGE,android.hardware.touchscreen.multitouch,0.2202014818286614
19850,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_PHONE_STATE,0.22020526114705039
19851,android.permission.READ_PHONE_STATE,android.hardware.location.gps,0.22020526114705066
19852,android.permission.RECEIVE_SMS,com.google.android.c2dm.permission.RECEIVE,0.2204009771477117
19853,android.permission.RECEIVE_SMS,android.permission.WAKE_LOCK,0.2206183479570342
19854,android.permission.READ_CONTACTS,android.permission.READ_LOGS,0.22076821917086314
19855,android.permission.BROADCAST_SMS,android.permission.UPDATE_DEVICE_STATS,0.22078728736621048
19856,android.permission.BLUETOOTH,android.permission.READ_SYNC_SETTINGS,0.22084058783372512
19857,android.permission.READ_CALL_LOG,android.permission.DISABLE_KEYGUARD,0.22140402501032064
19858,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.WRITE_SECURE_SETTINGS,0.2217829689857562
19859,android.permission.BLUETOOTH_ADMIN,android.permission.VIBRATE,0.22198962678655723
19860,android.permission.WRITE_EXTERNAL_STORAGE,android.hardware.touchscreen.multitouch,0.22204192342728743
19861,android.permission.CALL_PRIVILEGED,android.permission.MODIFY_PHONE_STATE,0.2227493523254914
19862,android.permission.CLEAR_APP_USER_DATA,android.permission.BROADCAST_SMS,0.22276922261641707
19863,android.permission.BROADCAST_SMS,android.permission.MASTER_CLEAR,0.22276922261641707
19864,android.permission.MASTER_CLEAR,android.permission.PERSISTENT_ACTIVITY,0.22276922261641743
19865,android.permission.CLEAR_APP_USER_DATA,android.permission.PERSISTENT_ACTIVITY,0.22276922261641743
19866,android.permission.BROADCAST_SMS,android.permission.ACCOUNT_MANAGER,0.22276922261641752
19867,android.permission.PERSISTENT_ACTIVITY,android.permission.ACCOUNT_MANAGER,0.2227692226164177
19868,android.permission.BRICK,android.permission.PERSISTENT_ACTIVITY,0.2227692226164178
19869,android.permission.PERSISTENT_ACTIVITY,android.permission.CHANGE_WIFI_MULTICAST_STATE,0.2227692226164178
19870,android.permission.BROADCAST_SMS,android.permission.CHANGE_WIFI_MULTICAST_STATE,0.2227692226164185
19871,android.permission.ACCESS_FINE_LOCATION,android.permission.VIBRATE,0.22279305115840123
19872,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.WRITE_APN_SETTINGS,0.2228105587553201
19873,android.permission.WRITE_APN_SETTINGS,android.permission.VIBRATE,0.2229803557003046
19874,android.permission.GET_ACCOUNTS,android.permission.READ_FRAME_BUFFER,0.2235087438279286
19875,android.permission.WRITE_SETTINGS,android.hardware.telephony,0.22355482651868078
19876,android.permission.WRITE_CALENDAR,android.permission.CALL_PRIVILEGED,0.22402884398810827
19877,android.permission.SUBSCRIBED_FEEDS_READ,android.permission.KILL_BACKGROUND_PROCESSES,0.22407811181070642
19878,android.permission.VIBRATE,android.hardware.location.gps,0.22413686710195846
19879,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.GET_TASKS,0.22424134734910747
19880,android.permission.SEND_SMS,android.permission.WRITE_CONTACTS,0.22645396185765387
19881,android.permission.WRITE_SETTINGS,android.permission.GLOBAL_SEARCH,0.226893294527952
19882,android.permission.READ_EXTERNAL_STORAGE,android.permission.GET_TASKS,0.22705204147650873
19883,android.permission.GET_TASKS,android.permission.VIBRATE,0.2271558715511164
19884,android.permission.BATTERY_STATS,android.permission.READ_SYNC_SETTINGS,0.2275068391969488
19885,android.permission.WRITE_SETTINGS,android.permission.GLOBAL_SEARCH_CONTROL,0.22774652393207676
19886,android.permission.READ_PHONE_STATE,android.hardware.sensor.accelerometer,0.2281953537204411
19887,android.permission.GET_ACCOUNTS,com.android.browser.permission.WRITE_HISTORY_BOOKMARKS,0.22841468910438706
19888,android.permission.SEND_SMS,android.permission.ACCESS_WIFI_STATE,0.228713861421733
19889,android.permission.SEND_SMS,android.hardware.wifi,0.2288928684939805
19890,android.permission.INTERNAL_SYSTEM_WINDOW,android.permission.WRITE_SECURE_SETTINGS,0.22911040086547366
19891,android.permission.REORDER_TASKS,android.permission.WRITE_SECURE_SETTINGS,0.22911040086547366
19892,android.permission.READ_CALL_LOG,android.permission.READ_LOGS,0.2297357119893257
19893,com.android.launcher.permission.UNINSTALL_SHORTCUT,android.hardware.telephony,0.23035220302952925
19894,com.android.launcher.permission.UNINSTALL_SHORTCUT,android.software.live_wallpaper,0.23084237615620953
19895,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,0.23101150694181968
19896,android.permission.STATUS_BAR,android.hardware.camera,0.23102376490092064
19897,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,0.2312807549970112
19898,android.permission.ACCESS_MOCK_LOCATION,android.permission.ACCOUNT_MANAGER,0.23140513353381317
19899,android.permission.READ_CALENDAR,android.permission.SET_PREFERRED_APPLICATIONS,0.23154924417926193
19900,android.permission.PROCESS_OUTGOING_CALLS,android.permission.INTERNAL_SYSTEM_WINDOW,0.23191805923716508
19901,android.permission.PROCESS_OUTGOING_CALLS,android.permission.REORDER_TASKS,0.23191805923716508
19902,android.permission.READ_SMS,android.permission.UPDATE_DEVICE_STATS,0.23267896349670383
19903,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET,0.23279867083062694
19904,android.permission.EXPAND_STATUS_BAR,android.permission.SET_WALLPAPER,0.2328319622065432
19905,android.permission.ACCESS_FINE_LOCATION,com.android.launcher.permission.UNINSTALL_SHORTCUT,0.23283271846264963
19906,com.android.launcher.permission.UNINSTALL_SHORTCUT,android.hardware.location.gps,0.2328327184626497
19907,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CHANGE_WIFI_STATE,0.23332053240571893
19908,com.android.browser.permission.WRITE_HISTORY_BOOKMARKS,android.software.live_wallpaper,0.23342716361649946
19909,android.permission.CAMERA,android.permission.STATUS_BAR,0.23361938833088547
19910,android.permission.WRITE_CONTACTS,android.permission.READ_FRAME_BUFFER,0.2341066059812401
19911,android.permission.BIND_APPWIDGET,android.permission.GLOBAL_SEARCH,0.2342812018117782
19912,android.permission.USE_CREDENTIALS,android.permission.MOUNT_FORMAT_FILESYSTEMS,0.2348511410045117
19913,android.permission.ACCESS_CHECKIN_PROPERTIES,android.permission.REBOOT,0.2348511410045117
19914,android.permission.ACCESS_CHECKIN_PROPERTIES,android.permission.INJECT_EVENTS,0.23485114100451174
19915,android.permission.BIND_APPWIDGET,android.permission.REBOOT,0.23485114100451182
19916,android.permission.USE_CREDENTIALS,android.permission.ACCESS_CHECKIN_PROPERTIES,0.234851141004512
19917,android.permission.BIND_APPWIDGET,android.permission.INJECT_EVENTS,0.23485114100451213
19918,android.permission.MOUNT_FORMAT_FILESYSTEMS,android.permission.INJECT_EVENTS,0.23485114100451224
19919,android.permission.USE_CREDENTIALS,android.permission.FACTORY_TEST,0.23485114100451226
19920,android.permission.USE_CREDENTIALS,android.permission.BIND_APPWIDGET,0.23485114100451226
19921,android.permission.FACTORY_TEST,android.permission.INJECT_EVENTS,0.23485114100451238
19922,android.permission.REBOOT,android.permission.MOUNT_FORMAT_FILESYSTEMS,0.2348511410045124
19923,android.permission.REBOOT,android.permission.FACTORY_TEST,0.23485114100451243
19924,android.permission.READ_SMS,android.permission.RECEIVE_WAP_PUSH,0.23534680525084567
19925,android.permission.WRITE_SETTINGS,android.permission.CLEAR_APP_CACHE,0.23548264888276982
19926,android.permission.BLUETOOTH_ADMIN,android.permission.READ_SYNC_SETTINGS,0.23572911198061608
19927,android.permission.READ_EXTERNAL_STORAGE,android.permission.CHANGE_WIFI_STATE,0.23591449377684726
19928,android.permission.READ_CALENDAR,android.permission.WRITE_SYNC_SETTINGS,0.2360549865251486
19929,android.permission.ACCESS_CACHE_FILESYSTEM,com.android.launcher.permission.INSTALL_SHORTCUT,0.2361704610156686
19930,android.permission.WRITE_SETTINGS,android.permission.WAKE_LOCK,0.23621269393206865
19931,android.permission.CALL_PHONE,android.permission.VIBRATE,0.23621789138526217
19932,android.permission.SEND_SMS,android.permission.WRITE_SETTINGS,0.23689971067745294
19933,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_NETWORK_STATE,0.237597766976238
19934,android.permission.ACCESS_NETWORK_STATE,android.hardware.location.gps,0.23759776697623816
19935,android.permission.CALL_PHONE,android.permission.GLOBAL_SEARCH,0.2378686368161628
19936,com.android.launcher.permission.INSTALL_SHORTCUT,android.hardware.screen.portrait,0.23804181452065998
19937,android.permission.RECEIVE_SMS,android.permission.UPDATE_DEVICE_STATS,0.23862236657941902
19938,android.permission.CALL_PHONE,android.permission.GLOBAL_SEARCH_CONTROL,0.238656940353125
19939,android.hardware.screen.landscape,android.hardware.touchscreen.multitouch.distinct,0.23878394482250168
19940,android.permission.WRITE_CALL_LOG,android.permission.READ_FRAME_BUFFER,0.23968151330080906
19941,android.permission.WRITE_SMS,android.permission.READ_LOGS,0.23999193463798976
19942,android.permission.CALL_PHONE,android.permission.SET_WALLPAPER_HINTS,0.24021913949988416
